CustomerID,recency_days,frequency,total_revenue,avg_unit_price,avg_basket_size,orders_per_day,revenue_per_order,units_per_order,country_Australia,country_Austria,country_Bahrain,country_Belgium,country_Brazil,country_Canada,country_Channel Islands,country_Cyprus,country_Czech Republic,country_Denmark,country_EIRE,country_European Community,country_Finland,country_France,country_Germany,country_Greece,country_Iceland,country_Israel,country_Italy,country_Japan,country_Korea,country_Lebanon,country_Lithuania,country_Malta,country_Netherlands,country_Nigeria,country_Norway,country_Poland,country_Portugal,country_RSA,country_Saudi Arabia,country_Singapore,country_Spain,country_Sweden,country_Switzerland,country_Thailand,country_USA,country_United Arab Emirates,country_United Kingdom,country_Unspecified,country_West Indies
12360,-0.7134114000439297,0.1315018840832344,0.08375633021971252,-0.030476295499272825,-0.03830881134402742,-0.1892480722126614,0.11513451190392261,0.03948378595785891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12361,0.40926675162248216,-0.1759941177631115,-0.1701469541724887,-0.02671728922433474,-0.04715370012372476,-0.21585070285489635,-0.21721897597538534,-0.13503517799876155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12362,-0.9475017380509687,0.36212388546799384,0.1586276833700132,-0.02364084098796686,-0.04647256483921642,-0.17473709287050374,0.07835884263722141,-0.03397227414893382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12363,-0.4363248775049855,-0.32974211868628445,-0.16738170715808268,-0.035559830019794514,-0.020754281073834972,-0.1731525002331765,-0.09525071211841465,-0.033078900413244725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12364,-0.923614968866577,-0.1759941177631115,-0.11573435739944626,-0.0378372044430562,-0.020813140284339855,0.025937343943836733,-0.052224876652379126,0.08800514697747235,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12365,0.42837616696999553,-0.32974211868628445,-0.16131648560844802,0.04860701448709758,-0.04768619190647568,,-0.0584678410141176,-0.11520547168694847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12366,2.067008533019269,-0.4066161191478709,-0.17089407980754664,-0.03908640353047632,0.20096743062488145,,0.08931386645458987,0.03149925819513771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12367,-0.9427243842140904,-0.4066161191478709,-0.19337842203462138,-0.030521515556631604,-0.026266280516462286,,-0.18340120429273138,-0.05483893211824316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12368,2.038344409997999,-0.4066161191478709,-0.14256573579198975,-0.023762249661158124,-0.019126310053124488,,0.43291148048904604,0.055365099419974695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12369,1.0112133350691541,-0.25286811822469796,-0.08329444733228539,-0.030811220163024556,-0.032795630850152295,-0.19017992111673684,0.16899499761608014,0.1140937871399167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12370,-0.718188753880808,0.05462788362164793,0.08833137202857766,-0.029240797766037357,-0.03402316875929986,-0.20566190347601943,0.18556921847361207,0.08494670934151635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12371,-0.7468528769020781,-0.09912011730152501,0.0711678400689772,-0.026054133571463675,-0.045796550649607075,-0.2313862796549529,0.3471281294491209,0.0253222169369446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12372,-0.6178643233063628,-0.25286811822469796,-0.11675631126538381,-0.03164830227046014,-0.027521203768739455,-0.18817311794117436,0.03370744954238783,0.009505247654601676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12373,0.5239232437075625,-0.25286811822469796,-0.1283187760208352,-0.022424854804834488,-0.04163528670532963,-0.23177950959579974,-0.013040021237512005,-0.05554086862485601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12374,-0.842399953639645,-0.1759941177631115,-0.001994827932299149,-0.028941525051921716,-0.024396764574184562,-0.2418791631386872,0.2926649528135774,0.06273543273940965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12375,-0.909282907355942,-0.32974211868628445,-0.1737943658786071,-0.009461300172561526,-0.04066831396132082,-0.10621712158745655,-0.13414063513649557,-0.11380159867372278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12376,0.9013341968209521,-0.32974211868628445,-0.17069661063424793,-0.0031208551003173686,-0.018775059270044366,0.3075072664227554,-0.11535412735051258,-0.09204156696872434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12377,0.5430326590550759,-0.1759941177631115,0.027666263355967793,-0.03312919406661884,-0.03141315487968384,-0.17787543449285018,0.3826056160474566,0.193120138842747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12378,-0.34077780076741854,-0.32974211868628445,0.16270532001039748,-0.029499970206557632,-0.039172343946503194,-0.2630194437853005,1.9065802967208585,0.9875367802018429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12379,-0.5700907849375793,-0.1759941177631115,-0.09489355585185408,-0.03217763198686158,-0.04178849020592362,-0.2269772324420947,0.010970219418060098,-0.033254384539897944,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12380,-0.8567320151502801,0.36212388546799384,0.45178254642584353,0.007451323892664609,-0.03617148343277442,-0.1557632466558405,0.40160499892913265,0.037816686754653384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12381,-0.937947030377212,-0.09912011730152501,-0.07961921350896685,-0.022108535849355036,-0.04391008082341933,0.0687849408428026,-0.0186544366494486,-0.06284100829362968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12383,-0.07802333973910935,-0.09912011730152501,-0.07926295469115995,-0.031162636009018536,-0.026958138119498896,-0.04684370388255046,-0.017790216137935726,0.03879939786391136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12384,-0.8232905382921317,-0.32974211868628445,-0.16512404413552345,-0.0039802365128361146,-0.05656964352946574,-0.11688797905271625,-0.08155899001458872,-0.13205194784565694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12385,0.8487833046152902,-0.4066161191478709,-0.07330223572808199,-0.02779453899847931,-0.04355931452417793,,1.273016124394976,0.25331119428479915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12386,0.652911797303278,-0.32974211868628445,-0.15999866727667464,-0.034265108975663074,0.017099354041872347,0.2864704331341006,-0.05047585895050776,0.02307602011578348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12387,1.0207680427429107,-0.4066161191478709,-0.1950721782427091,-0.033004639811006015,-0.028563247758543825,,-0.20394496045212396,-0.08221445587614441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12388,-0.8853961381715503,0.1315018840832344,0.05988495366197617,-0.03265011127507011,-0.031805500991404424,-0.18184069661333946,0.07894219148249268,-0.0007020790457269023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12389,0.9634397967003706,-0.25286811822469796,-0.10757569117755578,-0.033616867690982294,-0.0350243505983306,-0.20128476082340663,0.07082503462257239,-0.032610942742169496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12390,-0.5796454926113359,-0.4066161191478709,-0.1675282822145518,-0.02600155191149418,-0.03913223746693182,,0.13013799728415207,0.07150963907207031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12391,-0.8567320151502801,-0.022246116839938542,-0.016638761814724252,-0.027391761649477344,-0.057460145514755,-0.22261436869681045,0.05803457105218137,-0.03354685808431995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12392,1.8615823180335,-0.4066161191478709,-0.1889099185769861,-0.02010913992144668,-0.04078342976417901,,-0.12920223221356464,-0.12503258277952842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12393,-0.6178643233063628,-0.022246116839938542,-0.042015925642391115,-0.034605965753974774,-0.03578675841095857,-0.1586122307146306,0.006734167133057157,-0.022900821067358364,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12394,-0.6560831540013895,-0.32974211868628445,-0.11849078276693517,-0.029553055081786767,0.013750763243175153,-0.19091443731171395,0.20125099937435714,0.11116905169569648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12395,-0.8710640766609151,0.6696198873143396,0.1390191980379208,-0.028355617646157606,-0.02908938639871135,-0.0828107879226639,-0.044370346803457465,-0.001585349149881403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12396,2.258102686494403,-0.4066161191478709,-0.14163403415989662,-0.035629906203487126,-0.04444446649753985,,0.4442121925110196,0.23857052764592923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12397,-0.7898490614339833,-0.32974211868628445,-0.04130680094789927,-0.028999949207867012,-0.04189237866504626,-0.13001636732815697,0.6693375204243633,0.26699895616374975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12398,-0.7420755230651997,-0.4066161191478709,-0.09384581563338956,-0.037369422092478476,-0.024423171861972764,,1.0238407742469586,0.8022255424560498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12399,-0.3933286929730804,0.05462788362164793,-0.07168040987178005,-0.03709291425251825,-0.014609863620501507,-0.1886815080789835,-0.09168800715258593,0.04413411531416905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12400,1.0159906889060324,-0.4066161191478709,-0.19091175383894876,-0.032145801957451044,-0.04668991695810297,,-0.1534827132513083,-0.11239772566049706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
